id,name,file_introduced_path,introduced_version_commit_hash,introduced_version_author,introduced_version_date,comment_location,func_specifier,func_return_type,func_name,func_parameter_list,func_line,has_removed_version,removed_version_commit_hash,removed_version_author,removed_version_date,last_found_path,last_found_commit_hash,last_found_author,last_found_date,last_found_comment_location,last_found_func_specifier,last_found_func_return_type,last_found_func_name,last_found_func_parameter_list,last_found_func_line,td_classification,start_line,end_line,comment_text
3528498,LifecycleStrategy.java,camel-core/src/main/java/org/apache/camel/spi/LifecycleStrategy.java,59665a20293280b739d003930f35a39476d10755,Claus Ibsen ,2009-08-25 11:57:51,"","","","","",0,t,b0f0297a14e60b592d1f9f56ffbdaa6c7fd72c39,Claus Ibsen ,2009-09-02 14:54:21,camel-core/src/main/java/org/apache/camel/spi/LifecycleStrategy.java,fad35de38465a118cb3315dc2899d08f73eb69db,Claus Ibsen ,2009-09-02 13:54:40,"","","","","",0,DESIGN,115,115,// TODO: Add more stop methods and also consider always having CamelContext as parameter
3529084,ManagementAware.java,camel-core/src/main/java/org/apache/camel/spi/BrowsableEndpoint.java,3b04657727456303fe4949232dd0da0307698f0e,James Strachan ,2008-03-07 12:50:39,"","","","","",0,t,9ceee6b2d5f63bb7c1a3bfa4dfd379acd4956e75,James Strachan ,2008-03-07 13:31:57,camel-core/src/main/java/org/apache/camel/spi/BrowsableEndpoint.java,3b04657727456303fe4949232dd0da0307698f0e,James Strachan ,2008-03-07 12:50:39,"","","","","",0,DESIGN,39,40,// TODO when we remove the generics on Endpoint we can zap the next bit // and make this interface extend Endpoint
3529887,Policy.java,camel-core/src/main/java/org/apache/camel/spi/Policy.java,25a4392e057e5986955ae5b41c82e04047e56bb4,Claus Ibsen ,2010-06-28 16:01:00,"","","","","",0,t,6691665fb0ee5e2cf613343062a65174b54ea496,Claus Ibsen ,2010-06-29 12:47:06,camel-core/src/main/java/org/apache/camel/spi/Policy.java,25a4392e057e5986955ae5b41c82e04047e56bb4,Claus Ibsen ,2010-06-28 16:01:00,"","","","","",0,DESIGN,28,29,// TODO: Should support async routing engine // we may need the same bridge as we do with InterceptStrategy in DefaultChannel
3530205,RestApiConsumerFactory.java,camel-core/src/main/java/org/apache/camel/spi/RestApiConsumerFactory.java,26ae7724e1877645b1e36c7c3575760e0f83120a,Claus Ibsen ,2015-09-22 21:14:50,"","","","","",0,t,c91dcd3f192072d7765c4c56e084ae6d97fe895e,Claus Ibsen ,2015-09-23 17:50:17,camel-core/src/main/java/org/apache/camel/spi/RestApiConsumerFactory.java,26ae7724e1877645b1e36c7c3575760e0f83120a,Claus Ibsen ,2015-09-22 21:14:50,"","","","","",0,DESIGN,27,27,// TODO: merge this method to RestConsumerFactory
3530992,RestRegistry.java,camel-core/src/main/java/org/apache/camel/spi/BrowsableEndpoint.java,3b04657727456303fe4949232dd0da0307698f0e,James Strachan ,2008-03-07 12:50:39,"","","","","",0,t,9ceee6b2d5f63bb7c1a3bfa4dfd379acd4956e75,James Strachan ,2008-03-07 13:31:57,camel-core/src/main/java/org/apache/camel/spi/BrowsableEndpoint.java,3b04657727456303fe4949232dd0da0307698f0e,James Strachan ,2008-03-07 12:50:39,"","","","","",0,DESIGN,39,40,// TODO when we remove the generics on Endpoint we can zap the next bit // and make this interface extend Endpoint
3532717,Synchronization.java,tooling/archetypes/camel-router/src/main/resources/archetype-resources/src/main/java/MyRouteBuilder.java,b3352ebfe2000a4b3067d864492bd2f12832c17b,James Strachan ,2007-06-19 17:48:30,FUNCTION,public,void,configure,"",31,t,5568676096f0b61211f244d35ac81aadef5b413b,James Strachan ,2007-08-07 14:26:13,tooling/archetypes/camel-router/src/main/resources/archetype-resources/src/main/java/MyRouteBuilder.java,b3352ebfe2000a4b3067d864492bd2f12832c17b,James Strachan ,2007-06-19 17:48:30,FUNCTION,public,void,configure,"",31,DESIGN,33,35,"// TODO create Camel routes here. For example:- // // from(""activemq:test.MyQueue"").to(""file://test"");"
3532951,ThreadPoolProfile.java,camel-core/src/main/java/org/apache/camel/spi/ThreadPoolProfile.java,3291cd69d116479a7258950ad2c1fc8a8f1d4d43,Claus Ibsen ,2011-08-13 11:03:59,"","","","","",0,t,4f1912444283a8c95b602ecf0f3cfc2cb183083b,Claus Ibsen ,2015-11-05 22:19:40,camel-core/src/main/java/org/apache/camel/spi/ThreadPoolProfile.java,7c8817cedaec69a6093bbc8c623caf74735cb267,Claus Ibsen ,2014-12-24 13:04:43,"","","","","",0,DESIGN,34,34,// TODO: Camel 2.9/3.0 consider moving to org.apache.camel
3533044,ThreadPoolProfile.java,camel-core/src/main/java/org/apache/camel/spi/ThreadPoolProfile.java,4f1912444283a8c95b602ecf0f3cfc2cb183083b,Claus Ibsen ,2015-11-05 22:19:40,"","","","","",0,f,,,,camel-core/src/main/java/org/apache/camel/spi/ThreadPoolProfile.java,4f1912444283a8c95b602ecf0f3cfc2cb183083b,Claus Ibsen ,2015-11-05 22:19:40,"","","","","",0,DESIGN,34,34,// TODO: Camel 3.0 consider moving to org.apache.camel
3533285,TypeConverterRegistry.java,camel/camel-core/src/main/java/org/apache/camel/impl/DefaultExchangeConverter.java,77b260b65ba821b3443d922320cc3d9b708c8d83,James Strachan ,2007-03-19 10:54:57,FUNCTION,public,T,convertTo,"T, Class < T type, Exchange exchange ",27,t,4d7fc48fbd20190f7d83f86f66f706ae0b4a9aea,James Strachan ,2007-03-20 18:47:34,camel-core/src/main/java/org/apache/camel/impl/DefaultExchangeConverter.java,9c15e67cde9c4d17f2dfba9c9a3fc3a3dbb9d401,James Strachan ,2007-03-19 11:00:33,FUNCTION,public,T,convertTo,"T, Class < T type, Exchange exchange ",27,DESIGN,28,28,// TODO use some kinda introspection to find available exchange conversions
3533655,UnitOfWork.java,tooling/archetypes/camel-router/src/main/resources/archetype-resources/src/main/java/MyRouteBuilder.java,b3352ebfe2000a4b3067d864492bd2f12832c17b,James Strachan ,2007-06-19 17:48:30,FUNCTION,public,void,configure,"",31,t,5568676096f0b61211f244d35ac81aadef5b413b,James Strachan ,2007-08-07 14:26:13,tooling/archetypes/camel-router/src/main/resources/archetype-resources/src/main/java/MyRouteBuilder.java,b3352ebfe2000a4b3067d864492bd2f12832c17b,James Strachan ,2007-06-19 17:48:30,FUNCTION,public,void,configure,"",31,DESIGN,33,35,"// TODO create Camel routes here. For example:- // // from(""activemq:test.MyQueue"").to(""file://test"");"
3534655,ExpressionAdapter.java,tooling/archetypes/camel-router/src/main/resources/archetype-resources/src/main/java/MyRouteBuilder.java,b3352ebfe2000a4b3067d864492bd2f12832c17b,James Strachan ,2007-06-19 17:48:30,FUNCTION,public,void,configure,"",31,t,5568676096f0b61211f244d35ac81aadef5b413b,James Strachan ,2007-08-07 14:26:13,tooling/archetypes/camel-router/src/main/resources/archetype-resources/src/main/java/MyRouteBuilder.java,b3352ebfe2000a4b3067d864492bd2f12832c17b,James Strachan ,2007-06-19 17:48:30,FUNCTION,public,void,configure,"",31,DESIGN,33,35,"// TODO create Camel routes here. For example:- // // from(""activemq:test.MyQueue"").to(""file://test"");"
3534867,LifecycleStrategySupport.java,camel-core/src/main/java/org/apache/camel/impl/DefaultLifecycleStrategy.java,71e646abf0cb9161004ca84e547d853d9cdb6a65,Claus Ibsen ,2009-03-18 06:19:24,FUNCTION,public,void,onRouteContextCreate,RouteContext routeContext ,53,t,92d3cf91f9c35d41da4adaf19f562f12f37b9275,Claus Ibsen ,2009-04-24 08:03:38,camel-core/src/main/java/org/apache/camel/impl/DefaultLifecycleStrategy.java,f7e48098072a5659554d7d492841a7ca5a464b0c,Claus Ibsen ,2009-04-21 08:15:10,FUNCTION,public,void,onRouteContextCreate,RouteContext routeContext ,49,DESIGN,72,73,// set the error handler strategy containing the list of outputs added // TODO: align this code with InstrumentationLifecycleStrategy
3534936,LoggingExceptionHandler.java,camel/camel-core/src/main/java/org/apache/camel/impl/DefaultExchangeConverter.java,77b260b65ba821b3443d922320cc3d9b708c8d83,James Strachan ,2007-03-19 10:54:57,FUNCTION,public,T,convertTo,"T, Class < T type, Exchange exchange ",27,t,4d7fc48fbd20190f7d83f86f66f706ae0b4a9aea,James Strachan ,2007-03-20 18:47:34,camel-core/src/main/java/org/apache/camel/impl/DefaultExchangeConverter.java,9c15e67cde9c4d17f2dfba9c9a3fc3a3dbb9d401,James Strachan ,2007-03-19 11:00:33,FUNCTION,public,T,convertTo,"T, Class < T type, Exchange exchange ",27,DESIGN,28,28,// TODO use some kinda introspection to find available exchange conversions
3535063,RestConsumerContextPathMatcher.java,components/camel-jetty/src/main/java/org/apache/camel/component/jetty/JettyRestServletResolveConsumerStrategy.java,36d64201745e3b4e73104f8ccb5a56860f0786bd,Claus Ibsen ,2014-07-27 08:39:58,FUNCTION,public,HttpConsumer,resolve,"HttpServletRequest request, Map < String HttpConsumer consumers ",34,t,c5098c1df62e54ca7e7b5482f2f609ff7181e81f,Claus Ibsen ,2014-07-28 13:49:07,components/camel-jetty/src/main/java/org/apache/camel/component/jetty/JettyRestServletResolveConsumerStrategy.java,36d64201745e3b4e73104f8ccb5a56860f0786bd,Claus Ibsen ,2014-07-27 08:39:58,FUNCTION,public,HttpConsumer,resolve,"HttpServletRequest request, Map < String HttpConsumer consumers ",34,DESIGN,31,31,"// TODO: a better and faster rest pattern matcher, without the .split as they may be slower"
3535383,RoutePolicySupport.java,camel-core/src/main/java/org/apache/camel/impl/RoutePolicySupport.java,77d9101ddfa176f129629649dbc01a8880b6a981,Claus Ibsen ,2011-12-18 07:48:39,"","","","","",0,t,259648fc30a528cdbad1e8416f49725306a80f0e,Claus Ibsen ,2015-02-06 13:00:22,camel-core/src/main/java/org/apache/camel/impl/RoutePolicySupport.java,0bdf8431df29986fa89ff50bc5c594c99d4e5711,Claus Ibsen ,2013-09-02 10:42:52,"","","","","",0,DESIGN,38,38,// TODO: Move to support package
3535662,ServiceSupport.java,camel-core/src/main/java/org/apache/camel/impl/ServiceSupport.java,5f879fc27adfd79b26babaeddc4602412371309c,Claus Ibsen ,2009-11-02 08:35:11,"","","","","",0,t,1e7a4f4dca61b7f351951737fdc780394288f072,Claus Ibsen ,2010-01-11 14:50:55,camel-core/src/main/java/org/apache/camel/impl/ServiceSupport.java,a8d45426d67175ab54d0d00fe10133051bda559c,Hadrian Zbarcea ,2009-11-13 04:14:12,"","","","","",0,DESIGN,36,36,// TODO: refactor and move me to org.apache.camel.util package
3535872,ServiceSupport.java,camel-core/src/main/java/org/apache/camel/impl/ServiceSupport.java,3291cd69d116479a7258950ad2c1fc8a8f1d4d43,Claus Ibsen ,2011-08-13 11:03:59,"","","","","",0,t,0c149e3da1de49eb6289c16a1716936b647322b4,Christian Schneider ,2011-08-23 13:27:43,camel-core/src/main/java/org/apache/camel/impl/ServiceSupport.java,3291cd69d116479a7258950ad2c1fc8a8f1d4d43,Claus Ibsen ,2011-08-13 11:03:59,"","","","","",0,DESIGN,41,41,// TODO: Camel 3.0 consider moving this to org.apache.camel.util
3536998,TypeConverterSupport.java,camel/camel-core/src/main/java/org/apache/camel/impl/DefaultExchangeConverter.java,77b260b65ba821b3443d922320cc3d9b708c8d83,James Strachan ,2007-03-19 10:54:57,FUNCTION,public,T,convertTo,"T, Class < T type, Exchange exchange ",27,t,4d7fc48fbd20190f7d83f86f66f706ae0b4a9aea,James Strachan ,2007-03-20 18:47:34,camel-core/src/main/java/org/apache/camel/impl/DefaultExchangeConverter.java,9c15e67cde9c4d17f2dfba9c9a3fc3a3dbb9d401,James Strachan ,2007-03-19 11:00:33,FUNCTION,public,T,convertTo,"T, Class < T type, Exchange exchange ",27,DESIGN,28,28,// TODO use some kinda introspection to find available exchange conversions
3537944,AsyncProcessorHelper.java,camel-core/src/main/java/org/apache/camel/util/AsyncProcessorHelper.java,fb15fdee4b48d1cc9f8e8db6abf4048da4558308,Claus Ibsen ,2013-05-18 16:48:25,FUNCTION,public static,boolean,process,"final AsyncProcessor processor, final Exchange exchange, final AsyncCallback callback ",50,t,ee5487e38c850d95e93d2e38478bd1573fbca990,Claus Ibsen ,2013-05-20 10:26:22,camel-core/src/main/java/org/apache/camel/util/AsyncProcessorHelper.java,fb15fdee4b48d1cc9f8e8db6abf4048da4558308,Claus Ibsen ,2013-05-18 16:48:25,FUNCTION,public static,boolean,process,"final AsyncProcessor processor, final Exchange exchange, final AsyncCallback callback ",50,DESIGN,51,51,"// TODO: This method is no longer needed, and we can avoid using it"
3539922,CollectionStringBuffer.java,tooling/archetypes/camel-router/src/main/resources/archetype-resources/src/main/java/MyRouteBuilder.java,b3352ebfe2000a4b3067d864492bd2f12832c17b,James Strachan ,2007-06-19 17:48:30,FUNCTION,public,void,configure,"",31,t,5568676096f0b61211f244d35ac81aadef5b413b,James Strachan ,2007-08-07 14:26:13,tooling/archetypes/camel-router/src/main/resources/archetype-resources/src/main/java/MyRouteBuilder.java,b3352ebfe2000a4b3067d864492bd2f12832c17b,James Strachan ,2007-06-19 17:48:30,FUNCTION,public,void,configure,"",31,DESIGN,33,35,"// TODO create Camel routes here. For example:- // // from(""activemq:test.MyQueue"").to(""file://test"");"
3541978,ExchangeHelper.java,camel-core/src/main/java/org/apache/camel/util/ExchangeHelper.java,c72ea0f9c5d19a20848a1239b4ee103f99a8e7b0,Jonathan Anstey ,2009-02-11 18:26:22,FUNCTION,public static,void,copyResults,"Exchange result, Exchange source ",190,f,,,,camel-core/src/main/java/org/apache/camel/util/ExchangeHelper.java,c710a2b43b7732d589bb2f0c12a03c7e8c513d93,Claus Ibsen ,2016-02-07 14:23:27,FUNCTION,public static,void,copyResults,"Exchange result, Exchange source ",281,DESIGN,192,194,// -------------------------------------------------------------------- //  TODO: merge logic with that of copyResultsPreservePattern() // --------------------------------------------------------------------
3541988,ExchangeHelper.java,camel-core/src/main/java/org/apache/camel/util/ExchangeHelper.java,c72ea0f9c5d19a20848a1239b4ee103f99a8e7b0,Jonathan Anstey ,2009-02-11 18:26:22,FUNCTION,public static,void,copyResultsPreservePattern,"Exchange result, Exchange source ",234,f,,,,camel-core/src/main/java/org/apache/camel/util/ExchangeHelper.java,c710a2b43b7732d589bb2f0c12a03c7e8c513d93,Claus Ibsen ,2016-02-07 14:23:27,FUNCTION,public static,void,copyResultsPreservePattern,"Exchange result, Exchange source ",338,DESIGN,236,238,// -------------------------------------------------------------------- //  TODO: merge logic with that of copyResults() // --------------------------------------------------------------------
3548163,FileUtil.java,camel-core/src/main/java/org/apache/camel/util/FileUtil.java,f10f55e38945686827dc249703b1606682657a62,Claus Ibsen ,2009-10-19 14:27:53,FUNCTION,public static,boolean,renameFile,"File from, File to ",267,f,,,,camel-core/src/main/java/org/apache/camel/util/FileUtil.java,14d787681666734f0b0578293eb0817c8598847b,Claus Ibsen ,2015-08-08 10:22:50,FUNCTION,public static,boolean,renameFile,"File from, File to, boolean copyAndDeleteOnRenameFail ",451,DESIGN,273,274,// some OS such as Windows can have problem doing rename IO operations so we may need to // retry a couple of times to let it work
3548167,FileUtil.java,camel-core/src/main/java/org/apache/camel/util/FileUtil.java,f10f55e38945686827dc249703b1606682657a62,Claus Ibsen ,2009-10-19 14:27:53,FUNCTION,public static,boolean,deleteFile,File file ,299,f,,,,camel-core/src/main/java/org/apache/camel/util/FileUtil.java,14d787681666734f0b0578293eb0817c8598847b,Claus Ibsen ,2015-08-08 10:22:50,FUNCTION,public static,boolean,deleteFile,File file ,537,DESIGN,305,306,// some OS such as Windows can have problem doing delete IO operations so we may need to // retry a couple of times to let it work
3549151,FileUtil.java,camel-core/src/main/java/org/apache/camel/util/FileUtil.java,df4210b3769ee2ac14aba486b79f521ec08b1c32,Claus Ibsen ,2013-07-19 11:04:23,FUNCTION,public static,File,createTempFile,"String prefix, String suffix, File parentDir ",84,f,,,,camel-core/src/main/java/org/apache/camel/util/FileUtil.java,14d787681666734f0b0578293eb0817c8598847b,Claus Ibsen ,2015-08-08 10:22:50,FUNCTION,public static,File,createTempFile,"String prefix, String suffix, File parentDir ",93,DESIGN,85,85,// TODO: parentDir should be mandatory
3550993,IntrospectionSupport.java,camel-core/src/main/java/org/apache/camel/util/IntrospectionSupport.java,95ae5d830c3fff3122ded936b3228d1bbeea6dc8,Claus Ibsen ,2010-04-15 07:18:07,FUNCTION,public static,boolean,getProperties,"Object target, Map properties, String optionPrefix ",112,t,27ee26fed602712e7194014e37940ac875826461,Claus Ibsen ,2010-06-07 09:55:32,camel-core/src/main/java/org/apache/camel/util/IntrospectionSupport.java,95ae5d830c3fff3122ded936b3228d1bbeea6dc8,Claus Ibsen ,2010-04-15 07:18:07,FUNCTION,public static,boolean,getProperties,"Object target, Map properties, String optionPrefix ",112,DESIGN,133,133,// TODO: Why must the found property be convertable to String?
3551012,IntrospectionSupport.java,camel-core/src/main/java/org/apache/camel/util/IntrospectionSupport.java,95ae5d830c3fff3122ded936b3228d1bbeea6dc8,Claus Ibsen ,2010-04-15 07:18:07,FUNCTION,private static,boolean,isSettableType,Class < ? clazz ,386,t,68ee2bc5383b141702285e10e99081a0f2a543e3,Claus Ibsen ,2010-06-07 11:38:52,camel-core/src/main/java/org/apache/camel/util/IntrospectionSupport.java,27ee26fed602712e7194014e37940ac875826461,Claus Ibsen ,2010-06-07 09:55:32,FUNCTION,private static,boolean,isSettableType,Class < ? clazz ,440,DESIGN,387,387,// TODO: Why limit to what the JDK property editor can set?
3551377,IntrospectionSupport.java,camel-core/src/main/java/org/apache/camel/util/IntrospectionSupport.java,1df1cb7c9e545167e925af178deb7dbc2750f48b,Claus Ibsen ,2012-10-05 07:03:59,"","","","","",0,f,,,,camel-core/src/main/java/org/apache/camel/util/IntrospectionSupport.java,2ded240ddcb5fc92f6dd56e606e0906e63a21a4e,Willem Jiang ,2016-02-21 18:56:31,"","","","","",0,DESIGN,59,61,// use a cache to speedup introspecting for known classes during startup // use a weak cache as we dont want the cache to keep around as it reference classes // which could prevent classloader to unload classes if being referenced from this cache
3552994,JsonSchemaHelper.java,camel-core/src/main/java/org/apache/camel/util/JsonSchemaHelper.java,68403097d1dbc6d2cdf00c20053e3e32c571c877,Claus Ibsen ,2014-11-06 12:45:22,FUNCTION,public static,String,getDescription,"String json, String name ",109,t,5f5a29b850949af45e23e5fda883e0da2b80c552,Claus Ibsen ,2014-11-07 09:08:58,camel-core/src/main/java/org/apache/camel/util/JsonSchemaHelper.java,3aba7d0b7390d468c20c80ffdce04870b9c0fe78,Claus Ibsen ,2014-11-07 08:44:33,FUNCTION,public static,String,extractTypeFromJson,"String json, String name ",118,DESIGN,110,110,"// we dont have a json parser, but we know the structure, so just do this simple way"
3555719,ObjectHelper.java,camel-core/src/main/java/org/apache/camel/util/ObjectHelper.java,9bea82718d3331cf7bfc6cebe1f71e239567ef1e,Hadrian Zbarcea ,2008-06-03 06:56:17,FUNCTION,public static,Iterator,createIterator,Object value ,233,t,b6a0cce2bf720e9ff511258f72f5ea220e42eb24,Babak Vahdat ,2013-01-10 20:44:00,camel-core/src/main/java/org/apache/camel/util/ObjectHelper.java,9cdf0003db280aa80654c4d19a1ae6f88bda1407,Claus Ibsen ,2012-11-16 07:23:33,FUNCTION,public static,Object,createIterator,"Object value, String delimiter, final boolean allowEmptyValues ",503,DESIGN,240,240,// TODO we should handle primitive array types?
3570451,PredicateToExpressionAdapter.java,tooling/archetypes/camel-router/src/main/resources/archetype-resources/src/main/java/MyRouteBuilder.java,b3352ebfe2000a4b3067d864492bd2f12832c17b,James Strachan ,2007-06-19 17:48:30,FUNCTION,public,void,configure,"",31,t,5568676096f0b61211f244d35ac81aadef5b413b,James Strachan ,2007-08-07 14:26:13,tooling/archetypes/camel-router/src/main/resources/archetype-resources/src/main/java/MyRouteBuilder.java,b3352ebfe2000a4b3067d864492bd2f12832c17b,James Strachan ,2007-06-19 17:48:30,FUNCTION,public,void,configure,"",31,DESIGN,33,35,"// TODO create Camel routes here. For example:- // // from(""activemq:test.MyQueue"").to(""file://test"");"
3570536,ReflectionInjector.java,camel/camel-core/src/main/java/org/apache/camel/impl/DefaultExchangeConverter.java,77b260b65ba821b3443d922320cc3d9b708c8d83,James Strachan ,2007-03-19 10:54:57,FUNCTION,public,T,convertTo,"T, Class < T type, Exchange exchange ",27,t,4d7fc48fbd20190f7d83f86f66f706ae0b4a9aea,James Strachan ,2007-03-20 18:47:34,camel-core/src/main/java/org/apache/camel/impl/DefaultExchangeConverter.java,9c15e67cde9c4d17f2dfba9c9a3fc3a3dbb9d401,James Strachan ,2007-03-19 11:00:33,FUNCTION,public,T,convertTo,"T, Class < T type, Exchange exchange ",27,DESIGN,28,28,// TODO use some kinda introspection to find available exchange conversions
3572747,URISupport.java,camel-core/src/main/java/org/apache/camel/util/URISupport.java,04066a8eba5e6e0b9e6c4c3076e06b59c462cce9,Hadrian Zbarcea ,2012-02-03 07:14:21,FUNCTION,public static,Object,parseQuery,String uri ,71,t,0266aba78a386ce3faafdda4cffc96ab7818a3cb,Claus Ibsen ,2013-03-25 15:52:58,camel-core/src/main/java/org/apache/camel/util/URISupport.java,99c45caf4f7b67a9a1e93a85b690ecc76a26577b,Babak Vahdat ,2012-09-27 19:26:42,FUNCTION,public static,Object,parseQuery,String uri ,98,DESIGN,86,87,"// The replaceAll is an ugly workaround for CAMEL-4954, awaiting a cleaner fix once CAMEL-4425 // is fully resolved in all components"
3574889,ApiCollection.java,components/camel-stream/src/main/java/org/apache/camel/component/stream/StreamComponent.java,c07858b4df0ba33c144552acf3f94e7aa05b0f66,Claus Ibsen ,2008-06-20 06:55:24,"","","","","",0,t,ad3c7d447e4cba0f68d83e3bc0b9d75ee1e978f5,Claus Ibsen ,2009-01-19 15:45:43,components/camel-stream/src/main/java/org/apache/camel/component/stream/StreamComponent.java,b0af6b856c9f48441481f9391fa31673bf40ef1f,Hadrian Zbarcea ,2008-11-11 04:34:17,"","","","","",0,DESIGN,29,30,// TODO: remove file and url support in this component. Will be removed in Camel 2.0 // (Should use other components for such needs.)
3575531,ApiMethodParser.java,camel-core/src/main/java/org/apache/camel/util/component/ApiMethodParser.java,10a0b6156a1a2a7ad8d349d3e561b713b5e51377,Dhiraj Bokde ,2014-05-23 13:29:39,FUNCTION,public,ApiMethodModel,parse,"",91,t,a38476c24af048437a8fb4ddb35b73ad5dbeb4ea,Dhiraj Bokde ,2014-06-02 15:45:47,camel-core/src/main/java/org/apache/camel/util/component/ApiMethodParser.java,24e196bc6f3af120e4495ce8f3d2c7bee391bb6c,Dhiraj Bokde ,2014-05-30 11:14:46,FUNCTION,public final,ApiMethodModel,parse,"",91,DESIGN,158,158,"// TODO watch out, this uses default locale to convert to upper case"
3576084,RejectableScheduledThreadPoolExecutor.java,camel-core/src/main/java/org/apache/camel/util/concurrent/RejectableScheduledThreadPoolExecutor.java,562ea775aa2eb8fff518bc5238e8ee21ab662ffc,Claus Ibsen ,2012-09-05 08:44:51,FUNCTION,public,String,toString,"",82,f,,,,camel-core/src/main/java/org/apache/camel/util/concurrent/RejectableScheduledThreadPoolExecutor.java,80b0d0b44515b50088ba486fcd83e353eba9d5fa,Claus Ibsen ,2016-02-20 09:57:57,FUNCTION,public,String,toString,"",92,DESIGN,83,83,// the thread factory often have more precise details what the thread pool is used for
3576092,RejectableThreadPoolExecutor.java,camel-core/src/main/java/org/apache/camel/util/concurrent/RejectableThreadPoolExecutor.java,562ea775aa2eb8fff518bc5238e8ee21ab662ffc,Claus Ibsen ,2012-09-05 08:44:51,FUNCTION,public,String,toString,"",88,f,,,,camel-core/src/main/java/org/apache/camel/util/concurrent/RejectableThreadPoolExecutor.java,80b0d0b44515b50088ba486fcd83e353eba9d5fa,Claus Ibsen ,2016-02-20 09:57:57,FUNCTION,public,String,toString,"",98,DESIGN,89,89,// the thread factory often have more precise details what the thread pool is used for
3576106,SizedScheduledExecutorService.java,camel-core/src/main/java/org/apache/camel/util/concurrent/SizedScheduledExecutorService.java,562ea775aa2eb8fff518bc5238e8ee21ab662ffc,Claus Ibsen ,2012-09-05 08:44:51,FUNCTION,public,String,toString,"",305,f,,,,camel-core/src/main/java/org/apache/camel/util/concurrent/SizedScheduledExecutorService.java,562ea775aa2eb8fff518bc5238e8ee21ab662ffc,Claus Ibsen ,2012-09-05 08:44:51,FUNCTION,public,String,toString,"",305,DESIGN,306,306,// the thread factory often have more precise details what the thread pool is used for
3577516,SecureSocketProtocolsParameters.java,camel/camel-core/src/main/java/org/apache/camel/impl/DefaultExchangeConverter.java,77b260b65ba821b3443d922320cc3d9b708c8d83,James Strachan ,2007-03-19 10:54:57,FUNCTION,public,T,convertTo,"T, Class < T type, Exchange exchange ",27,t,3e6804a397a9045eb296006a7089db13639d7f2d,James Strachan ,2007-03-21 20:02:40,camel-core/src/main/java/org/apache/camel/impl/DefaultExchangeConverter.java,9c15e67cde9c4d17f2dfba9c9a3fc3a3dbb9d401,James Strachan ,2007-03-19 11:00:33,FUNCTION,public,T,convertTo,"T, Class < T type, Exchange exchange ",27,DESIGN,28,28,// TODO use some kinda introspection to find available exchange conversions
3578048,BodyAndHeaderConvertTest.java,camel-core/src/test/java/org/apache/camel/BodyAndHeaderConvertTest.java,35d0a3fd43875f7541e5604c34f824134ac5ee37,James Strachan ,2007-03-29 16:55:42,FUNCTION,public,void,testConversionOfExchangeProperties,"",39,t,31d336dbaea12436973d440216ca5e951450246d,Claus Ibsen ,2009-04-14 06:10:17,camel-core/src/test/java/org/apache/camel/BodyAndHeaderConvertTest.java,0e2d7457406f1ee3350e7d4f38153c3228506f16,Jonathan Anstey ,2009-01-28 20:20:28,FUNCTION,public,void,testConversionOfExchangeProperties,"",47,DESIGN,43,43,// TODO better conversion example when the property editor support is added
3579278,InjectorDefaultsTest.java,camel/camel-core/src/main/java/org/apache/camel/impl/DefaultExchangeConverter.java,77b260b65ba821b3443d922320cc3d9b708c8d83,James Strachan ,2007-03-19 10:54:57,FUNCTION,public,T,convertTo,"T, Class < T type, Exchange exchange ",27,t,3e6804a397a9045eb296006a7089db13639d7f2d,James Strachan ,2007-03-21 20:02:40,camel-core/src/main/java/org/apache/camel/impl/DefaultExchangeConverter.java,9c15e67cde9c4d17f2dfba9c9a3fc3a3dbb9d401,James Strachan ,2007-03-19 11:00:33,FUNCTION,public,T,convertTo,"T, Class < T type, Exchange exchange ",27,DESIGN,28,28,// TODO use some kinda introspection to find available exchange conversions
3582159,AddRoutesAtRuntimeTest.java,components/camel-script/src/test/java/org/apache/camel/builder/script/GroovyScriptRouteTest.java,10e3e9449c5cbc8a45baa7ea08e170f2cc0f7286,Claus Ibsen ,2008-09-03 14:39:23,FUNCTION,public,void,testGroovyScript,"",13,t,3a0f980a38e153e3c0fd61bd596e460739595b89,Claus Ibsen ,2008-09-21 18:30:03,components/camel-script/src/test/java/org/apache/camel/builder/script/GroovyScriptRouteTest.java,c2a9db9db712f09efa495da0f8d3854b0f4c2db1,Willem Ning Jiang ,2008-09-06 03:09:41,FUNCTION,public,void,testGroovyScript,"",28,DESIGN,14,16,"//TODO: fix me //MockEndpoint mock = getMockEndpoint(""mock:result""); //mock.expectedHeaderReceived(""foo"", ""Hello World"");"
3582503,ErrorHandlerTest.java,camel-core/src/test/java/org/apache/camel/builder/ErrorHandlerTest.java,4fd7a78440f1f1537924672ebff3bc733a1663b9,Willem Ning Jiang ,2008-03-24 15:08:24,FUNCTION,public,void,xtestConfigureDeadLetterChannelWithCustomRedeliveryPolicy,"",124,t,2b0b29fd64e3b04af2436898108c4f837ae209b0,Willem Ning Jiang ,2008-07-24 08:20:52,camel-core/src/test/java/org/apache/camel/builder/ErrorHandlerTest.java,063797bb691be182cb1e8c12cf336ffb68433fdd,Willem Ning Jiang ,2008-06-20 01:26:39,FUNCTION,public,void,xtestConfigureDeadLetterChannelWithCustomRedeliveryPolicy,"",138,DESIGN,123,123,// TODO Fix the test
